,pert_iname,mean,n,median,sd,sRGES
933,BRD-K03194608,-0.030529312,2,-0.030529312,0.001555029,-0.030529312
3735,BRD-K37498076,-0.030527166,3,-0.031693567,0.00301687,-0.030527166
3394,BRD-K33348232,-0.030524439,4,-0.029200304,0.00448573,-0.030524439
232,atracurium,-0.030523095,3,-0.031538417,0.0029821,-0.030523095
1567,BRD-K11362964,-0.030523095,3,-0.031538417,0.0029821,-0.030523095
9367,depudecin,-0.030523095,3,-0.031538417,0.0029821,-0.030523095
1422,BRD-K09299610,-0.030519971,5,-0.031160323,0.002152322,-0.030519971
10079,KU-0060648,-0.030511554,65,-0.031538417,0.015870638,-0.030511554
3317,BRD-K32389477,-0.030509855,6,-0.037236865,0.029759762,-0.030509855
6791,BRD-K73945663,-0.030507694,5,-0.030013181,0.003958149,-0.030507694
552,BRD-A68202111,-0.030503683,3,-0.027165914,0.005837292,-0.030503683
5064,BRD-K53321531,-0.03050175,2,-0.03050175,0.004717583,-0.03050175
8175,BRD-K90234489,-0.03050175,2,-0.03050175,0.004717583,-0.03050175
8238,BRD-K91250867,-0.03050175,2,-0.03050175,0.004717583,-0.03050175
9519,EMF-csc-9,-0.030501534,3,-0.031538417,0.003018521,-0.030501534
9557,epothilone-a,-0.030501534,3,-0.031538417,0.003018521,-0.030501534
11796,tyrphostin-51,-0.030501534,3,-0.031538417,0.003018521,-0.030501534
5528,BRD-K59139557,-0.030498064,3,-0.031463324,0.002969605,-0.030498064
6370,BRD-K69347381,-0.030498064,3,-0.031463324,0.002969605,-0.030498064
645,BRD-A96272097,-0.030497011,3,-0.031538417,0.00295156,-0.030497011
3573,BRD-K35858371,-0.030497011,3,-0.031538417,0.00295156,-0.030497011
5067,BRD-K53331454,-0.030497011,3,-0.031538417,0.00295156,-0.030497011
10389,metronidazole,-0.030497011,3,-0.031538417,0.00295156,-0.030497011
11387,SB-205384,-0.030497011,3,-0.031538417,0.00295156,-0.030497011
390,BRD-A01999384,-0.030495447,7,-0.030084814,0.002898852,-0.030495447
10186,lapatinib,-0.03049087,29,-0.037096123,0.0214787,-0.03049087
5823,BRD-K62748479,-0.030484079,2,-0.030484079,0.00149106,-0.030484079
3415,BRD-K33676730,-0.030476503,3,-0.031463324,0.003005908,-0.030476503
3294,BRD-K32111336,-0.03047545,3,-0.031538417,0.00298807,-0.03047545
6127,BRD-K66224104,-0.03047545,3,-0.031538417,0.00298807,-0.03047545
10058,KI-16425,-0.03047545,3,-0.031538417,0.00298807,-0.03047545
9155,CGP-12177,-0.03047198,3,-0.031463324,0.002938602,-0.03047198
7537,BRD-K82594686,-0.030470662,7,-0.031160323,0.0027833,-0.030470662
2833,BRD-K26778237,-0.030469408,2,-0.030469408,0.004763321,-0.030469408
3458,BRD-K34314104,-0.030469408,2,-0.030469408,0.004763321,-0.030469408
9575,esculin,-0.030469408,2,-0.030469408,0.004763321,-0.030469408
5487,BRD-K58611676,-0.030466986,4,-0.029200304,0.004382327,-0.030466986
6898,BRD-K75051049,-0.030466986,4,-0.029200304,0.004382327,-0.030466986
8172,BRD-K90184854,-0.030466986,4,-0.029163119,0.004411677,-0.030466986
11954,XMD-1499,-0.030465356,23,-0.035051563,0.020886146,-0.030465356
2827,BRD-K26684619,-0.03046485,3,-0.030320831,0.002566473,-0.03046485
2701,BRD-K25029498,-0.030464564,2,-0.030464564,0.004664995,-0.030464564
4549,BRD-K47077178,-0.030464564,2,-0.030464564,0.004664995,-0.030464564
200,artemether,-0.030450419,3,-0.031463324,0.002975,-0.030450419
11649,tetramisole,-0.030450419,3,-0.031463324,0.002975,-0.030450419
10487,MW-STK33-4C,-0.030449401,10,-0.030659754,0.00326427,-0.030449401
12004,zimelidine,-0.030444229,3,-0.030084814,0.000685498,-0.030444229
9020,brefeldin-a,-0.030442469,50,-0.037737222,0.02384906,-0.030442469
1251,BRD-K07276035,-0.030434146,3,-0.032068262,0.002830372,-0.030434146
2911,BRD-K27732957,-0.030434146,3,-0.032068262,0.002830372,-0.030434146
5515,BRD-K58969952,-0.030434146,3,-0.032068262,0.002830372,-0.030434146
5944,BRD-K64034190,-0.030434146,3,-0.032068262,0.002830372,-0.030434146
7218,BRD-K78787424,-0.030434146,3,-0.032068262,0.002830372,-0.030434146
7442,BRD-K81524996,-0.030434146,3,-0.032068262,0.002830372,-0.030434146
8067,BRD-K88925856,-0.030434146,3,-0.032068262,0.002830372,-0.030434146
3118,BRD-K30231186,-0.030423366,6,-0.032068262,0.002548345,-0.030423366
166,aniracetam,-0.030421854,3,-0.031234694,0.002935182,-0.030421854
11442,secnidazole,-0.030421854,3,-0.031234694,0.002935182,-0.030421854
11475,SKF-89976A,-0.030421854,3,-0.031234694,0.002935182,-0.030421854
203,articaine,-0.030419439,3,-0.030084814,0.000642623,-0.030419439
9978,irsogladine,-0.030418933,5,-0.031160323,0.002223261,-0.030418933
1290,BRD-K07627743,-0.030412585,3,-0.032068262,0.002867716,-0.030412585
1529,BRD-K10731645,-0.030412585,3,-0.032068262,0.002867716,-0.030412585
6748,BRD-K73434853,-0.030412585,3,-0.032068262,0.002867716,-0.030412585
7377,BRD-K80747759,-0.030412585,3,-0.032068262,0.002867716,-0.030412585
8020,BRD-K88426506,-0.030409564,7,-0.031234694,0.002271734,-0.030409564
43,ABT-737,-0.030403359,33,-0.032786701,0.020193972,-0.030403359
10977,relcovaptan,-0.030400293,3,-0.031234694,0.002971076,-0.030400293
9424,diltiazem,-0.030398031,6,-0.031234694,0.002627049,-0.030398031
10488,MW-STK33-97,-0.030389315,22,-0.036059857,0.020741078,-0.030389315
9771,glycodeoxycholic-acid,-0.030376053,4,-0.030775799,0.00242205,-0.030376053
9593,ethinyl-estradiol,-0.030375188,4,-0.030774069,0.002407155,-0.030375188
9815,GW-1929,-0.030374209,3,-0.031234694,0.002938786,-0.030374209
11737,trapidil,-0.030374209,3,-0.031234694,0.002938786,-0.030374209
11528,ST-4049616,-0.030370979,3,-0.031160323,0.002892336,-0.030370979
2417,BRD-K21614065,-0.030368619,11,-0.030501537,0.002583047,-0.030368619
10708,PD-166793,-0.030363626,5,-0.031160323,0.003362611,-0.030363626
8647,BRD-K96072942,-0.030349418,3,-0.031160323,0.002928193,-0.030349418
9282,crizotinib,-0.030346035,32,-0.032316769,0.018969698,-0.030346035
9175,CHEMBL-399379,-0.030338493,45,-0.03126107,0.010772267,-0.030338493
10513,naltrindole,-0.03033015,4,-0.029314619,0.004012479,-0.03033015
1207,BRD-K06748700,-0.030320519,5,-0.030084814,0.002148909,-0.030320519
8050,BRD-K88735704,-0.030319686,4,-0.030623937,0.002405261,-0.030319686
4908,BRD-K51511759,-0.030299876,2,-0.030299876,0.001322032,-0.030299876
11006,rifabutin,-0.030299364,9,-0.031234694,0.001969226,-0.030299364
10218,LFM-A13,-0.030299045,24,-0.031379791,0.014651201,-0.030299045
6813,BRD-K74176882,-0.030298163,10,-0.036828478,0.019229266,-0.030298163
11983,z-leu3-VS,-0.030297454,4,-0.031197508,0.002143823,-0.030297454
8761,BRD-K97522823,-0.030295032,2,-0.030295032,0.001223707,-0.030295032
7156,BRD-K78056905,-0.030291872,9,-0.031160323,0.001976815,-0.030291872
9952,indole,-0.030291443,5,-0.031538417,0.002930469,-0.030291443
2959,BRD-K28249211,-0.030287687,3,-0.031628884,0.002712445,-0.030287687
6227,BRD-K67526586,-0.030284438,6,-0.031651478,0.002461994,-0.030284438
5492,BRD-K58679021,-0.030283267,4,-0.030622568,0.002394517,-0.030283267
6794,BRD-K74029109,-0.030283267,4,-0.030622568,0.002394517,-0.030283267
9306,cyclopenthiazide,-0.030282162,3,-0.031160323,0.002783092,-0.030282162
12021,zosuquidar,-0.030282162,3,-0.031160323,0.002783092,-0.030282162
9384,DG-041,-0.030279164,37,-0.031234694,0.012417386,-0.030279164
6520,BRD-K70977695,-0.030274837,4,-0.031197508,0.002079058,-0.030274837
9473,doxycycline,-0.030274837,4,-0.031197508,0.002079058,-0.030274837
11397,SB-258585,-0.030272711,5,-0.030084814,0.002085664,-0.030272711
10845,PRE-084,-0.030270169,5,-0.031234694,0.001875539,-0.030270169
9089,capsaicin,-0.030266535,21,-0.032591881,0.017004426,-0.030266535
10326,memantine,-0.030257883,6,-0.030853374,0.002624333,-0.030257883
241,AZ-10417808,-0.030256064,4,-0.031197508,0.00206413,-0.030256064
10529,necrostatin-1,-0.030245046,27,-0.032786701,0.014316996,-0.030245046
10213,levomepromazine,-0.030240383,4,-0.029352166,0.003879626,-0.030240383
10439,montelukast,-0.030237471,4,-0.031160323,0.00205268,-0.030237471
841,BRD-K02025760,-0.030235874,3,-0.027165914,0.00537344,-0.030235874
5766,BRD-K62083683,-0.030235874,3,-0.027165914,0.00537344,-0.030235874
7592,BRD-K83431831,-0.030235874,3,-0.027165914,0.00537344,-0.030235874
7737,BRD-K85119394,-0.030235874,3,-0.027165914,0.00537344,-0.030235874
11537,STAT3-inhibitor-VI,-0.03023307,14,-0.031323599,0.004265047,-0.03023307
9207,cilnidipine,-0.030230699,5,-0.031234694,0.00290116,-0.030230699
36,7-nitroindazole,-0.030227031,20,-0.030293175,0.003821717,-0.030227031
7220,BRD-K78797196,-0.030223896,5,-0.031160323,0.001830092,-0.030223896
10149,KUC111109N,-0.030187262,11,-0.038092624,0.019427683,-0.030187262
9791,granisetron,-0.030179676,5,-0.031160323,0.001808012,-0.030179676
633,BRD-A93975555,-0.030173535,8,-0.030659754,0.002070182,-0.030173535
949,BRD-K03371390,-0.03016816,7,-0.030084814,0.002365175,-0.03016816
2802,BRD-K26370510,-0.030166874,4,-0.03071666,0.002372005,-0.030166874
9776,gossypol,-0.030166605,31,-0.031108781,0.013796962,-0.030166605
10639,olvanil,-0.030164452,4,-0.029200304,0.003848601,-0.030164452
11609,taxifolin,-0.030157926,7,-0.030013181,0.002365751,-0.030157926
8087,BRD-K89144439,-0.03015629,3,-0.031234694,0.002623065,-0.03015629
10741,PF-04217903,-0.030148177,36,-0.032884308,0.020574592,-0.030148177
10276,M-3M3FBS,-0.030137523,30,-0.031349009,0.005077584,-0.030137523
11451,sericetin,-0.030112886,5,-0.031160323,0.002898199,-0.030112886
8223,BRD-K91016007,-0.030109939,3,-0.031160323,0.002644868,-0.030109939
76,AG-99,-0.030084814,1,-0.030084814,NA,-0.030084814
113,ALX-5407,-0.030084814,1,-0.030084814,NA,-0.030084814
593,BRD-A81389811,-0.030084814,1,-0.030084814,NA,-0.030084814
2888,BRD-K27520107,-0.030084814,1,-0.030084814,NA,-0.030084814
5809,BRD-K62578746,-0.030084814,1,-0.030084814,NA,-0.030084814
7924,BRD-K87338781,-0.030084814,1,-0.030084814,NA,-0.030084814
8269,BRD-K91691979,-0.030084814,1,-0.030084814,NA,-0.030084814
9039,BU-226,-0.030084814,1,-0.030084814,NA,-0.030084814
9287,CS-1657,-0.030084814,1,-0.030084814,NA,-0.030084814
9339,daphnetin,-0.030084814,1,-0.030084814,NA,-0.030084814
9893,hydroquinine,-0.030084814,1,-0.030084814,NA,-0.030084814
9921,ICI-204448,-0.030084814,1,-0.030084814,NA,-0.030084814
10093,KU-C103868,-0.030084814,1,-0.030084814,NA,-0.030084814
10520,naringin,-0.030084814,1,-0.030084814,NA,-0.030084814
11032,RO-25-6981,-0.030084814,1,-0.030084814,NA,-0.030084814
11481,solifenacin,-0.030084814,1,-0.030084814,NA,-0.030084814
11921,W-5,-0.030084814,1,-0.030084814,NA,-0.030084814
11925,WAY-161503,-0.030084814,1,-0.030084814,NA,-0.030084814
11928,WAY-629,-0.030084814,1,-0.030084814,NA,-0.030084814
10394,MGCD-265,-0.030081064,23,-0.038194108,0.025620108,-0.030081064
9027,BRL-50481,-0.030055885,3,-0.031463324,0.00250307,-0.030055885
11958,XMD-892,-0.030053619,31,-0.032864953,0.023206543,-0.030053619
8206,BRD-K90736214,-0.030048997,2,-0.030048997,5.07E-05,-0.030048997
10998,RHO-kinase-inhibitor-II,-0.030048997,2,-0.030048997,5.07E-05,-0.030048997
11069,RU-28318,-0.030048997,2,-0.030048997,5.07E-05,-0.030048997
10631,olaparib,-0.030045293,54,-0.032135757,0.017842158,-0.030045293
3057,BRD-K29451642,-0.030043248,4,-0.029617088,0.003436674,-0.030043248
5475,BRD-K58479490,-0.030039374,17,-0.031463324,0.016398795,-0.030039374
5345,BRD-K56697208,-0.03003856,3,-0.030084814,0.002849801,-0.03003856
194,ARG-CSC-91,-0.030038133,13,-0.030501537,0.004426167,-0.030038133
10776,PHTPP,-0.030034324,3,-0.031463324,0.00254041,-0.030034324
3170,BRD-K30802967,-0.030029038,4,-0.030738252,0.002074263,-0.030029038
4928,BRD-K51683034,-0.030029038,4,-0.030738252,0.002074263,-0.030029038
1301,BRD-K07790824,-0.030026768,5,-0.031463324,0.002699413,-0.030026768
10425,MLN-4924,-0.030026105,44,-0.031500871,0.017082625,-0.030026105
11060,RS-23597-190,-0.030017113,25,-0.031160323,0.015633274,-0.030017113
141,amlexanox,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
522,BRD-A55554369,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
696,BRD-K00429057,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
917,BRD-K02969269,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
2621,BRD-K24127443,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
2756,BRD-K25719068,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
3980,BRD-K40480443,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
4832,BRD-K50634134,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
5603,BRD-K60093216,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
9151,cetraxate,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
9911,IAA-94,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
10586,norcyclobenzaprine,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
11829,ungerine,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
11914,VU-0447126-2,-0.030015434,2,-0.030015434,0.004029829,-0.030015434
9130,cefatrizine,-0.030014683,3,-0.030013181,0.00284952,-0.030014683
11612,TCB2,-0.030014683,3,-0.030013181,0.00284952,-0.030014683
121,ambelline,-0.030013181,1,-0.030013181,NA,-0.030013181
389,BRD-A01973626,-0.030013181,1,-0.030013181,NA,-0.030013181
401,BRD-A05831822,-0.030013181,1,-0.030013181,NA,-0.030013181
455,BRD-A26962727,-0.030013181,1,-0.030013181,NA,-0.030013181
624,BRD-A89333723,-0.030013181,1,-0.030013181,NA,-0.030013181
1139,BRD-K05861053,-0.030013181,1,-0.030013181,NA,-0.030013181
1339,BRD-K08174547,-0.030013181,1,-0.030013181,NA,-0.030013181
1793,BRD-K14340219,-0.030013181,1,-0.030013181,NA,-0.030013181
1891,BRD-K15440898,-0.030013181,1,-0.030013181,NA,-0.030013181
2490,BRD-K22630935,-0.030013181,1,-0.030013181,NA,-0.030013181
3299,BRD-K32188552,-0.030013181,1,-0.030013181,NA,-0.030013181
3717,BRD-K37323001,-0.030013181,1,-0.030013181,NA,-0.030013181
4008,BRD-K40941388,-0.030013181,1,-0.030013181,NA,-0.030013181
4501,BRD-K46555875,-0.030013181,1,-0.030013181,NA,-0.030013181
4697,BRD-K48823327,-0.030013181,1,-0.030013181,NA,-0.030013181
4864,BRD-K50985433,-0.030013181,1,-0.030013181,NA,-0.030013181
4929,BRD-K51696048,-0.030013181,1,-0.030013181,NA,-0.030013181
4983,BRD-K52219182,-0.030013181,1,-0.030013181,NA,-0.030013181
5444,BRD-K58033748,-0.030013181,1,-0.030013181,NA,-0.030013181
5581,BRD-K59840856,-0.030013181,1,-0.030013181,NA,-0.030013181
6280,BRD-K68191033,-0.030013181,1,-0.030013181,NA,-0.030013181
6415,BRD-K69795440,-0.030013181,1,-0.030013181,NA,-0.030013181
6728,BRD-K73238422,-0.030013181,1,-0.030013181,NA,-0.030013181
6846,BRD-K74534237,-0.030013181,1,-0.030013181,NA,-0.030013181
6974,BRD-K75940587,-0.030013181,1,-0.030013181,NA,-0.030013181
6986,BRD-K76021727,-0.030013181,1,-0.030013181,NA,-0.030013181
7070,BRD-K76926998,-0.030013181,1,-0.030013181,NA,-0.030013181
9161,CGP-54626,-0.030013181,1,-0.030013181,NA,-0.030013181
9399,dicyclohexylurea,-0.030013181,1,-0.030013181,NA,-0.030013181
9421,dihydroxyphenylglycine,-0.030013181,1,-0.030013181,NA,-0.030013181
9534,enalaprilat,-0.030013181,1,-0.030013181,NA,-0.030013181
9651,fenpiverinium,-0.030013181,1,-0.030013181,NA,-0.030013181
9658,FGIN-1-43,-0.030013181,1,-0.030013181,NA,-0.030013181
9781,GR-135531,-0.030013181,1,-0.030013181,NA,-0.030013181
9892,hydroquinidine,-0.030013181,1,-0.030013181,NA,-0.030013181
10146,KUC104547N,-0.030013181,1,-0.030013181,NA,-0.030013181
10252,loxoprofen,-0.030013181,1,-0.030013181,NA,-0.030013181
10347,mesulergine,-0.030013181,1,-0.030013181,NA,-0.030013181
10461,MW-A1-18,-0.030013181,1,-0.030013181,NA,-0.030013181
10537,nevirapine,-0.030013181,1,-0.030013181,NA,-0.030013181
10554,nifurtimox,-0.030013181,1,-0.030013181,NA,-0.030013181
10560,nimetazepam,-0.030013181,1,-0.030013181,NA,-0.030013181
10573,NK26-I-41-1,-0.030013181,1,-0.030013181,NA,-0.030013181
10982,reserpic-acid,-0.030013181,1,-0.030013181,NA,-0.030013181
11896,VU-0415012,-0.030013181,1,-0.030013181,NA,-0.030013181
11962,Y-26763,-0.030013181,1,-0.030013181,NA,-0.030013181
11971,YL-55,-0.030013181,1,-0.030013181,NA,-0.030013181
12018,zolpidem,-0.030013181,1,-0.030013181,NA,-0.030013181
9149,cerulenin,-0.030013067,50,-0.031538417,0.017255744,-0.030013067
11681,tianeptine,-0.030012652,4,-0.030048997,0.002295246,-0.030012652
8133,BRD-K89696951,-0.030011118,5,-0.031463324,0.002678994,-0.030011118
4768,BRD-K49797414,-0.030009831,3,-0.031234694,0.002529348,-0.030009831
3843,BRD-K38805748,-0.030009831,3,-0.031234694,0.002470777,-0.030009831
9769,Gly-Gly-PALO,-0.029998542,11,-0.030084814,0.00377346,-0.029998542
2838,BRD-K26822808,-0.029993122,3,-0.030013181,0.002881913,-0.029993122
5862,BRD-K63181962,-0.029990915,3,-0.030084814,0.002843897,-0.029990915
2475,BRD-K22449070,-0.029988599,3,-0.030013181,0.002810474,-0.029988599
271,BAS-09104376,-0.029988052,4,-0.030623937,0.00199356,-0.029988052
9498,efavirenz,-0.029988052,4,-0.030623937,0.00199356,-0.029988052
11810,tyrphostin-AG-825,-0.029988052,4,-0.030623937,0.00199356,-0.029988052
11693,tipifarnib,-0.029986752,28,-0.03103356,0.004624247,-0.029986752
9537,enobosarm,-0.02998504,3,-0.031160323,0.002511643,-0.02998504
134,aminopentamide,-0.029983092,2,-0.029983092,0.004075567,-0.029983092
360,BML-190,-0.029983092,2,-0.029983092,0.004075567,-0.029983092
769,BRD-K01229043,-0.029983092,2,-0.029983092,0.004075567,-0.029983092
1894,BRD-K15475572,-0.029983092,2,-0.029983092,0.004075567,-0.029983092
3422,BRD-K33743361,-0.029983092,2,-0.029983092,0.004075567,-0.029983092
10899,PSH-003,-0.029983092,2,-0.029983092,0.004075567,-0.029983092
9283,cromakalim,-0.0299797,4,-0.029976308,0.003286686,-0.0299797
711,BRD-K00551481,-0.029979675,3,-0.031234694,0.002441516,-0.029979675
3759,BRD-K37762845,-0.029979675,3,-0.031234694,0.002441516,-0.029979675
6492,BRD-K70751730,-0.029979675,3,-0.031234694,0.002441516,-0.029979675
9738,ganglioside,-0.029979675,3,-0.031234694,0.002441516,-0.029979675
386,BRD-A00474148,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
1855,BRD-K14975149,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
3367,BRD-K32949592,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
3655,BRD-K36767861,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
4608,BRD-K47709646,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
4633,BRD-K48036219,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
4972,BRD-K52111234,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
5491,BRD-K58674774,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
6771,BRD-K73707305,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
7427,BRD-K81313552,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
7548,BRD-K82768082,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
7777,BRD-K85580279,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
9109,catechin,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
9156,CGP-13501,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
10085,KU-C103655,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
10159,L-655708,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
10309,mecillinam,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
10568,nitrazepam,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
10768,phenylbutyrate,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
10950,QX-314,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
11764,tripelennamine,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
11794,tyrphostin-46,-0.029976308,2,-0.029976308,0.003974496,-0.029976308
9739,GANT-58,-0.029973674,15,-0.031108781,0.002301916,-0.029973674
487,BRD-A38936397,-0.029971881,4,-0.030623937,0.00202411,-0.029971881
10794,pinacidil,-0.029971881,4,-0.030623937,0.00202411,-0.029971881
11516,ST-024029,-0.029971881,4,-0.030623937,0.00202411,-0.029971881
4823,BRD-K50521229,-0.029969278,4,-0.030623937,0.001974354,-0.029969278
11019,rivaroxaban,-0.029969278,4,-0.030623937,0.001974354,-0.029969278
11784,TUL_XIX003,-0.029967443,21,-0.037444206,0.019972311,-0.029967443
4155,BRD-K42629487,-0.029967038,3,-0.030013181,0.002843015,-0.029967038
7784,BRD-K85670329,-0.029967038,3,-0.030013181,0.002843015,-0.029967038
8822,BRD-K98288062,-0.029967038,3,-0.030013181,0.002843015,-0.029967038
9518,EMF-BCA1-64,-0.029967038,3,-0.030013181,0.002843015,-0.029967038
10640,OM-137,-0.029967038,3,-0.030013181,0.002843015,-0.029967038
10174,L-750667,-0.029965392,5,-0.031234694,0.002649802,-0.029965392
4089,BRD-K41790758,-0.029961694,3,-0.031160323,0.003879379,-0.029961694
11459,sibutramine,-0.029960961,6,-0.030586752,0.002362402,-0.029960961
10629,ofloxacin,-0.029960841,6,-0.030623937,0.002360397,-0.029960841
1608,BRD-K11928012,-0.029958114,3,-0.031234694,0.002478789,-0.029958114
5592,BRD-K59980915,-0.029958114,3,-0.031234694,0.002478789,-0.029958114
10339,mercaptopurine,-0.029958114,3,-0.031234694,0.002478789,-0.029958114
6930,BRD-K75418381,-0.029954885,3,-0.031160323,0.002422706,-0.029954885
10336,meptazinol,-0.029954885,3,-0.031160323,0.002422706,-0.029954885
10691,parachlorophenol,-0.029954885,3,-0.031160323,0.002422706,-0.029954885
9340,dapsone,-0.029954644,3,-0.031234694,0.002417815,-0.029954644
10940,quinapril,-0.029954644,3,-0.031234694,0.002417815,-0.029954644
10424,MLN-2238,-0.029952899,54,-0.031362197,0.011902486,-0.029952899
515,BRD-A51666293,-0.029943966,2,-0.029943966,0.004020234,-0.029943966
625,BRD-A89494828,-0.029943966,2,-0.029943966,0.004020234,-0.029943966
2504,BRD-K22828860,-0.029943966,2,-0.029943966,0.004020234,-0.029943966
6844,BRD-K74507776,-0.029943966,2,-0.029943966,0.004020234,-0.029943966
9169,CGS-20625,-0.029943966,2,-0.029943966,0.004020234,-0.029943966
9758,gibberellic-acid,-0.029943966,2,-0.029943966,0.004020234,-0.029943966
11779,TUL-XVIII076,-0.029943966,2,-0.029943966,0.004020234,-0.029943966
233,auranofin,-0.029934057,46,-0.032778592,0.017093008,-0.029934057
182,arachidonamide,-0.029933324,3,-0.031160323,0.002459939,-0.029933324
9371,desloratadine,-0.029923383,6,-0.030586752,0.002344296,-0.029923383
10999,RHO-kinase-inhibitor-III[rockout],-0.029918408,42,-0.031134552,0.012362967,-0.029918408
5137,BRD-K54127914,-0.029912799,5,-0.031160323,0.00256411,-0.029912799
9138,cefoxitin,-0.029908293,3,-0.031160323,0.002435702,-0.029908293
9786,GR-32191,-0.029908293,3,-0.031160323,0.002435702,-0.029908293
5861,BRD-K63178889,-0.029904222,5,-0.030013181,0.003277972,-0.029904222
9994,isoxsuprine,-0.029902087,9,-0.030013181,0.002828457,-0.029902087
9719,FTI-276,-0.029889405,25,-0.03306117,0.018456204,-0.029889405
2659,BRD-K24598397,-0.02988005,4,-0.028589548,0.003822469,-0.02988005
10302,MDL-73005EF,-0.029859074,4,-0.028589548,0.003783281,-0.029859074
2265,BRD-K19870323,-0.029853644,3,-0.031160323,0.002327939,-0.029853644
3528,BRD-K35193330,-0.029853644,3,-0.031160323,0.002327939,-0.029853644
4208,BRD-K43286821,-0.029853644,3,-0.031160323,0.002327939,-0.029853644
5086,BRD-K53582057,-0.029853644,3,-0.031160323,0.002327939,-0.029853644
5331,BRD-K56555032,-0.029853644,3,-0.031160323,0.002327939,-0.029853644
5687,BRD-K61102114,-0.029853644,3,-0.031160323,0.002327939,-0.029853644
5712,BRD-K61413806,-0.029853644,3,-0.031160323,0.002327939,-0.029853644
6979,BRD-K75969390,-0.029853644,3,-0.031160323,0.002327939,-0.029853644
7340,BRD-K80230516,-0.029853644,3,-0.031160323,0.002327939,-0.029853644
7825,BRD-K86217343,-0.029853644,3,-0.031160323,0.002327939,-0.029853644
8145,BRD-K89833083,-0.029853644,3,-0.031160323,0.002327939,-0.029853644
11445,selegiline,-0.029853644,3,-0.031160323,0.002327939,-0.029853644
1551,BRD-K11072542,-0.029850509,12,-0.032201685,0.019398247,-0.029850509
3988,BRD-K40577058,-0.029846557,2,-0.029846557,0.003882476,-0.029846557
8118,BRD-K89486464,-0.029843082,2,-0.029843082,0.003786086,-0.029843082
9229,CL-82198,-0.029843082,2,-0.029843082,0.003786086,-0.029843082
342,bisbenzimide,-0.029832083,3,-0.031160323,0.002365279,-0.029832083
1084,BRD-K05225561,-0.029832083,3,-0.031160323,0.002365279,-0.029832083
1087,BRD-K05322955,-0.029832083,3,-0.031160323,0.002365279,-0.029832083
6065,BRD-K65494396,-0.029832083,3,-0.031160323,0.002365279,-0.029832083
6165,BRD-K66732164,-0.029832083,3,-0.031160323,0.002365279,-0.029832083
7189,BRD-K78496556,-0.029832083,3,-0.031160323,0.002365279,-0.029832083
9303,cycloheximide,-0.029829001,47,-0.031538417,0.020487869,-0.029829001
7669,BRD-K84245233,-0.029819843,12,-0.038933214,0.031387927,-0.029819843
9621,exemestane,-0.029816906,9,-0.030013181,0.002784514,-0.029816906
2195,BRD-K19189705,-0.029807705,3,-0.027165914,0.004631845,-0.029807705
11374,salvinorin-a,-0.029807705,3,-0.027165914,0.004631845,-0.029807705
9947,importazole,-0.029796331,57,-0.032786701,0.017850993,-0.029796331
9455,DNQX,-0.029772558,3,-0.029365058,0.002832464,-0.029772558
5364,BRD-K56983253,-0.029752794,6,-0.030623937,0.002102423,-0.029752794
8115,BRD-K89451433,-0.029752794,6,-0.030623937,0.002102423,-0.029752794
9030,Broad-Sai-370,-0.029746548,8,-0.037050558,0.023919927,-0.029746548
5116,BRD-K53923090,-0.029746085,5,-0.031160323,0.002411486,-0.029746085
362,BML-259,-0.029743855,40,-0.031134552,0.010391953,-0.029743855
11483,sorafenib,-0.029738723,53,-0.033957393,0.021690246,-0.029738723
